,index,Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,BA,OBP,OPS,Team_Hits,Hits_allowed,HR_allowed,ERA
16,154,149,"Saturday, Sep 16",boxscore,TOR,,BOS,W-wo,4,3,13,82-67,3,10.5,Green,Llovera,,4:01,D,42276,1.58,++,,.257,.330,.745,8,5,1,3.76
17,155,150,"Sunday, Sep 17",boxscore,TOR,,BOS,W-wo,3,2,,83-67,3,10.5,Swanson,Whitlock,,2:43,D,41876,1.42,+++,,.257,.329,.745,7,9,1,3.74
18,156,151,"Tuesday, Sep 19",boxscore,TOR,@,NYY,W,7,1,,84-67,3,11.0,Kikuchi,Schmidt,,2:43,N,38525,1.17,++++,,.257,.329,.746,10,6,0,3.73
19,157,152,"Wednesday, Sep 20",boxscore,TOR,@,NYY,W,6,1,,85-67,3,10.0,Gausman,King,,2:51,N,35587,1.00,+++++,,.257,.329,.745,9,5,1,3.71
20,158,153,"Thursday, Sep 21",boxscore,TOR,@,NYY,L,3,5,,85-68,3,10.0,Cole,Berríos,,2:32,N,37646,1.02,-,,.256,.328,.743,4,10,1,3.72
21,159,154,"Friday, Sep 22",boxscore,TOR,@,TBR,W,6,2,,86-68,3,9.0,Bassitt,Glasnow,Romano,2:46,N,18538,1.34,+,,.256,.328,.743,8,8,1,3.71
22,160,155,"Saturday, Sep 23",boxscore,TOR,@,TBR,L-wo,6,7,,86-69,3,10.0,Devenski,Romano,,3:08,D,22655,.79,-,,.256,.329,.743,10,12,3,3.73
23,161,156,"Sunday, Sep 24",boxscore,TOR,@,TBR,W,9,5,,87-69,3,10.0,Richards,Bradley,,2:54,D,22472,.83,+,,.256,.329,.745,11,13,1,3.74
24,162,157,"Tuesday, Sep 26",boxscore,TOR,,NYY,L,0,2,,87-70,3,11.0,Brito,Romano,Holmes,2:27,N,40454,.26,-,,.255,.328,.743,3,5,1,3.73
25,163,158,"Wednesday, Sep 27",boxscore,TOR,,NYY,L,0,6,,87-71,3,12.0,Cole,Berríos,,2:13,N,31923,.51,--,,.254,.327,.740,2,9,2,3.74
26,164,159,"Thursday, Sep 28",boxscore,TOR,,NYY,W,6,0,,88-71,3,12.0,Bassitt,Weaver,,2:37,N,36657,.97,+,,.255,.328,.742,13,7,0,3.72
27,165,160,"Friday, Sep 29",boxscore,TOR,,TBR,W,11,4,,89-71,3,11.0,Kikuchi,Civale,,2:45,N,42394,.69,++,,.256,.329,.745,16,7,1,3.72
28,166,161,"Saturday, Sep 30",boxscore,TOR,,TBR,L,5,7,10,89-72,3,12.0,Devenski,Hicks,,2:55,D,42097,.86,-,,.256,.328,.744,7,14,1,3.73
29,168,162,"Sunday, Oct 1",boxscore,TOR,,TBR,L,8,12,,89-73,3,12.0,Lopez,Parsons,,2:47,D,42058,.07,--,,.256,.329,.745,12,16,3,3.78
0,137,133,"Tuesday, Aug 29",boxscore,LAA,@,PHI,L,7,12,,63-70,4,12.5,Lorenzen,Anderson,,2:35,N,36096,.01,---,,.249,.323,.757,11,13,5,4.66
1,138,134,"Wednesday, Aug 30",boxscore,LAA,@,PHI,W,10,8,,64-70,4,12.5,Moore,Kimbrel,Estévez,3:03,D,34655,.00,+,,.250,.323,.758,12,11,2,4.68
2,140,135,"Friday, Sep 1",boxscore,LAA,@,OAK,L,2,9,,64-71,4,12.5,Sears,Sandoval,,2:51,N,12073,.00,-,,.250,.323,.758,7,14,1,4.72
3,141,136,"Saturday, Sep 2",boxscore,LAA,@,OAK,L,1,2,,64-72,4,13.5,Blackburn,Canning,May,2:31,D,13709,.00,--,,.249,.323,.756,6,5,1,4.70
4,142,137,"Sunday, Sep 3",boxscore,LAA,@,OAK,L,6,10,,64-73,4,13.5,Pérez,Soriano,May,3:09,D,12425,.00,---,,.249,.323,.757,9,10,2,4.73
5,143,138,"Monday, Sep 4",boxscore,LAA,,BAL,L,3,6,,64-74,4,13.5,Rodriguez,Rosenberg,Cano,2:22,N,29214,.00,----,,.249,.323,.757,8,10,1,4.74
6,144,139,"Tuesday, Sep 5",boxscore,LAA,,BAL,L,4,5,10,64-75,4,14.5,Krehbiel,Soriano,Fujinami,3:16,N,22496,.00,-----,,.250,.323,.757,12,13,0,4.72
7,145,140,"Wednesday, Sep 6",boxscore,LAA,,BAL,L,3,10,,64-76,4,15.5,Gibson,Sandoval,,2:56,N,29021,.00,------,,.249,.323,.756,7,12,2,4.74
8,146,141,"Thursday, Sep 7",boxscore,LAA,,CLE,W-wo,3,2,,65-76,4,15.0,Soriano,Clase,,2:51,N,24288,.00,+,,.250,.323,.755,9,9,0,4.72
9,147,142,"Friday, Sep 8",boxscore,LAA,,CLE,L,3,6,,65-77,4,15.0,Allen,Canning,Clase,2:58,N,34209,.00,-,,.249,.323,.754,5,13,0,4.73
10,148,143,"Saturday, Sep 9",boxscore,LAA,,CLE,W,6,2,,66-77,4,15.0,Anderson,Giolito,,2:04,N,27233,.00,+,,.249,.322,.754,6,4,2,4.71
11,149,144,"Sunday, Sep 10",boxscore,LAA,,CLE,W,2,1,,67-77,4,15.0,Rosenberg,Bibee,Estévez,2:25,D,26134,.00,++,,.248,.321,.752,3,8,1,4.68
12,150,145,"Monday, Sep 11",boxscore,LAA,@,SEA,W,8,5,11,68-77,4,14.0,Herget,Thornton,,3:19,N,37807,.00,+++,,.248,.321,.753,12,10,2,4.67
13,151,146,"Tuesday, Sep 12",boxscore,LAA,@,SEA,L,0,8,,68-78,4,14.0,Woo,Sandoval,,2:25,N,33771,.00,-,,.247,.320,.750,4,11,1,4.65
14,152,147,"Wednesday, Sep 13",boxscore,LAA,@,SEA,L,2,3,,68-79,4,15.0,Castillo,Suarez,Muñoz,2:32,D,31250,.00,--,,.247,.320,.749,6,5,0,4.64
15,153,148,"Friday, Sep 15",boxscore,LAA,,DET,L,2,11,,68-80,4,15.0,Skubal,Canning,,2:36,N,37822,.00,---,,.247,.319,.748,6,15,2,4.68
16,154,149,"Saturday, Sep 16",boxscore,LAA,,DET,L,4,5,10,68-81,4,15.0,Lange,Soriano,Vest,3:03,N,35022,.00,----,,.246,.318,.747,6,6,1,4.67
17,155,150,"Sunday, Sep 17",boxscore,LAA,,DET,L,3,5,,68-82,4,16.0,Wentz,Rosenberg,Lange,2:38,D,34943,.00,-----,,.246,.318,.746,6,7,2,4.67
18,156,151,"Tuesday, Sep 19",boxscore,LAA,@,TBR,L,2,6,,68-83,4,15.5,Stephenson,Loup,,2:31,N,15176,.00,------,,.245,.317,.746,5,9,1,4.69
19,157,152,"Wednesday, Sep 20",boxscore,LAA,@,TBR,W,8,3,,69-83,4,15.5,Wantz,Civale,,3:08,N,15145,.00,+,,.245,.318,.746,10,8,0,4.67
20,158,153,"Thursday, Sep 21",boxscore,LAA,@,TBR,L-wo,4,5,,69-84,4,16.0,Kittredge,Estévez,,3:03,D,12966,.00,-,,.245,.318,.746,10,9,0,4.67
21,159,154,"Friday, Sep 22",boxscore,LAA,@,MIN,L,6,8,,69-85,4,16.5,López,Daniel,Duran,2:50,N,32006,.00,--,,.245,.318,.746,9,7,1,4.68
22,160,155,"Saturday, Sep 23",boxscore,LAA,@,MIN,W,1,0,,70-85,4,16.5,Rosenberg,Gray,Estévez,2:35,D,31403,.00,+,,.245,.317,.745,7,5,0,4.65
23,161,156,"Sunday, Sep 24",boxscore,LAA,@,MIN,L,3,9,,70-86,4,17.5,Ryan,Fulmer,,2:30,D,24232,.00,-,,.246,.317,.745,11,10,3,4.68
24,162,157,"Monday, Sep 25",boxscore,LAA,,TEX,L,1,5,,70-87,4,18.5,Gray,Herget,,2:41,N,25208,.00,--,,.246,.317,.744,8,9,4,4.68
25,163,158,"Tuesday, Sep 26",boxscore,LAA,,TEX,W,9,3,,71-87,4,17.5,Detmers,Bradford,,2:37,N,26976,.00,+,,.246,.317,.745,12,6,1,4.66
26,164,159,"Wednesday, Sep 27",boxscore,LAA,,TEX,L,0,5,,71-88,4,18.5,Dunning,Canning,,2:35,N,30020,.00,-,,.245,.317,.743,3,10,3,4.66
27,165,160,"Friday, Sep 29",boxscore,LAA,,OAK,W,5,1,,72-88,4,17.0,Daniel,Waldichuk,,2:18,N,32333,.00,+,,.246,.317,.743,9,4,0,4.63
28,166,161,"Saturday, Sep 30",boxscore,LAA,,OAK,L,3,7,,72-89,4,18.0,Boyle,Joyce,,2:23,N,31633,.00,-,,.245,.316,.741,3,8,2,4.65
29,168,162,"Sunday, Oct 1",boxscore,LAA,,OAK,W,7,3,,73-89,4,17.0,Fulmer,Sears,,2:32,D,26539,.00,+,,.245,.317,.743,10,10,1,4.64
0,137,133,"Tuesday, Aug 29",boxscore,CLE,@,MIN,W,4,2,,63-70,2,6.0,Gaddis,López,Clase,2:46,N,23433,.62,+,,.249,.310,.691,11,7,2,3.87
1,138,134,"Wednesday, Aug 30",boxscore,CLE,@,MIN,W,5,2,10,64-70,2,5.0,Stephan,Pagán,Clase,3:10,D,20169,.90,++,,.248,.310,.691,7,4,0,3.85
2,140,135,"Friday, Sep 1",boxscore,CLE,,TBR,W,3,2,,65-70,2,5.0,Morgan,Glasnow,Clase,2:17,N,25685,.61,+++,,.248,.310,.690,8,5,0,3.84
3,141,136,"Saturday, Sep 2",boxscore,CLE,,TBR,W-wo,7,6,11,66-70,2,5.0,Hentges,Devenski,,3:18,N,27788,.59,++++,,.249,.310,.691,13,10,3,3.84
4,142,137,"Sunday, Sep 3",boxscore,CLE,,TBR,L,2,6,,66-71,2,5.0,Poche,Stephan,Fairbanks,3:11,D,25556,.56,-,,.248,.310,.689,5,13,1,3.84
5,143,138,"Monday, Sep 4",boxscore,CLE,,MIN,L,6,20,,66-72,2,6.0,López,Giolito,,2:56,N,17359,1.03,--,,.249,.311,.691,13,20,6,3.96
6,144,139,"Tuesday, Sep 5",boxscore,CLE,,MIN,L,3,8,,66-73,2,7.0,Jax,Stephan,,3:04,N,20224,.61,---,,.249,.311,.691,7,11,1,3.99
7,145,140,"Wednesday, Sep 6",boxscore,CLE,,MIN,W,2,1,,67-73,2,6.0,Williams,Ryan,Clase,2:28,D,16148,.35,+,,.248,.310,.689,5,2,0,3.96
8,146,141,"Thursday, Sep 7",boxscore,CLE,@,LAA,L-wo,2,3,,67-74,2,6.5,Soriano,Clase,,2:51,N,24288,.28,-,,.249,.311,.690,9,9,0,3.96
9,147,142,"Friday, Sep 8",boxscore,CLE,@,LAA,W,6,3,,68-74,2,6.5,Allen,Canning,Clase,2:58,N,34209,.24,+,,.249,.312,.691,13,5,1,3.95
10,148,143,"Saturday, Sep 9",boxscore,CLE,@,LAA,L,2,6,,68-75,2,7.5,Anderson,Giolito,,2:04,N,27233,.23,-,,.249,.311,.690,4,6,4,3.96
11,149,144,"Sunday, Sep 10",boxscore,CLE,@,LAA,L,1,2,,68-76,2,7.5,Rosenberg,Bibee,Estévez,2:25,D,26134,.11,--,,.249,.311,.690,8,3,0,3.95
12,150,145,"Monday, Sep 11",boxscore,CLE,@,SFG,L-wo,4,5,10,68-77,2,7.5,Jackson,Clase,,3:21,N,20705,.10,---,,.248,.311,.690,9,12,1,3.95
13,151,146,"Tuesday, Sep 12",boxscore,CLE,@,SFG,W,3,1,,69-77,2,7.5,Quantrill,Manaea,Clase,2:17,N,23541,.09,+,,.248,.310,.688,4,6,1,3.93
14,152,147,"Wednesday, Sep 13",boxscore,CLE,@,SFG,L-wo,5,6,10,69-78,2,7.5,Doval,Curry,,3:02,D,26218,.08,-,,.248,.310,.688,12,12,1,3.93
15,153,148,"Friday, Sep 15",boxscore,CLE,,TEX,W,12,3,,70-78,2,8.0,Giolito,Gray,,2:46,N,21043,.03,+,,.249,.312,.692,15,6,1,3.93
16,154,149,"Saturday, Sep 16",boxscore,CLE,,TEX,W,2,1,,71-78,2,7.0,López,Smith,Clase,2:37,N,25263,.03,++,,.250,.313,.693,11,6,0,3.91
17,155,150,"Sunday, Sep 17",boxscore,CLE,,TEX,W,9,2,,72-78,2,7.0,Williams,Bradford,,2:26,D,19361,.05,+++,,.250,.313,.694,11,8,0,3.89
18,156,151,"Monday, Sep 18",boxscore,CLE,@,KCR,L,4,6,,72-79,2,7.0,Kowar,Stephan,McArthur,2:30,D,9736,.05,-,,.250,.313,.694,9,6,1,3.90
19,157,152,"Tuesday, Sep 19",boxscore,CLE,@,KCR,L,6,7,,72-80,2,8.0,Marsh,Allen,Snider,3:00,N,15254,.03,--,,.250,.314,.696,10,13,1,3.92
20,158,153,"Wednesday, Sep 20",boxscore,CLE,@,KCR,L,2,6,,72-81,2,9.0,Zerpa,Giolito,,2:40,D,12162,.00,---,,.250,.313,.695,8,10,1,3.92
21,159,154,"Thursday, Sep 21",boxscore,CLE,,BAL,W,5,2,,73-81,2,8.5,Stephan,Pérez,Clase,3:11,N,25226,.00,+,,.250,.314,.695,8,7,0,3.91
22,160,155,"Friday, Sep 22",boxscore,CLE,,BAL,W-wo,9,8,,74-81,2,8.5,Clase,Cano,,3:26,N,22567,.00,++,,.251,.314,.696,13,10,0,3.93
23,161,156,"Saturday, Sep 23",boxscore,CLE,,BAL,L,1,2,,74-82,2,8.5,Means,Quantrill,Pérez,2:23,N,28271,.00,-,,.250,.313,.694,1,9,0,3.92
24,162,157,"Sunday, Sep 24",boxscore,CLE,,BAL,L,1,5,,74-83,2,9.5,Gibson,McKenzie,,2:45,D,20287,.00,--,,.249,.313,.693,5,7,0,3.93
25,163,158,"Tuesday, Sep 26",boxscore,CLE,,CIN,L,7,11,,74-84,3,10.5,Moll,Karinchak,,3:11,N,29189,.00,---,,.249,.313,.694,9,10,5,3.95
26,164,159,"Wednesday, Sep 27",boxscore,CLE,,CIN,W,4,3,,75-84,3,10.5,Bieber,Abbott,Clase,2:27,N,28915,.00,+,,.250,.313,.694,11,8,0,3.95
27,165,160,"Friday, Sep 29",boxscore,CLE,@,DET,W,7,5,,76-84,2,10.0,Quantrill,Wentz,Clase,2:49,N,30053,.00,++,,.251,.314,.697,13,13,2,3.95
28,166,161,"Saturday, Sep 30",boxscore,CLE,@,DET,L,0,8,,76-85,3,11.0,Brieske,McKenzie,,3:02,D,40224,.00,-,,.251,.314,.696,8,9,0,3.98
29,168,162,"Sunday, Oct 1",boxscore,CLE,@,DET,L,2,5,,76-86,3,11.0,Rodriguez,Giolito,Lange,2:28,D,41425,.00,--,,.250,.313,.695,5,9,1,3.99
0,137,133,"Monday, Aug 28",boxscore,HOU,@,BOS,W,13,5,,75-58,2,1.0,Graveman,Barraclough,Urquidy,3:21,N,33771,2.06,+++,,.257,.330,.757,18,10,1,3.95
1,138,134,"Tuesday, Aug 29",boxscore,HOU,@,BOS,W,6,2,,76-58,1,Tied,France,Bello,,2:57,N,30267,1.97,++++,,.257,.330,.758,9,6,1,3.93
2,139,135,"Wednesday, Aug 30",boxscore,HOU,@,BOS,W,7,4,,77-58,1,Tied,Valdez,Crawford,Pressly,3:06,D,31045,1.92,+++++,,.258,.330,.759,12,7,0,3.92
3,141,136,"Friday, Sep 1",boxscore,HOU,,NYY,L,2,6,,77-59,1,Tied,Rodón,Verlander,,2:31,N,41066,1.79,-,,.257,.330,.757,4,8,4,3.94
4,142,137,"Saturday, Sep 2",boxscore,HOU,,NYY,L,4,5,,77-60,2,1.0,Brito,Brown,Holmes,3:02,N,41427,1.96,--,,.257,.330,.757,9,8,1,3.93
5,143,138,"Sunday, Sep 3",boxscore,HOU,,NYY,L,1,6,,77-61,2,1.0,King,Javier,,2:44,N,41514,1.93,---,,.257,.329,.755,7,8,2,3.94
6,144,139,"Monday, Sep 4",boxscore,HOU,@,TEX,W,13,6,,78-61,1,Tied,Montero,Sborz,,3:04,D,39181,2.85,+,,.258,.330,.760,16,9,4,3.96
7,145,140,"Tuesday, Sep 5",boxscore,HOU,@,TEX,W,14,1,,79-61,1,up 1.0,Valdez,Eovaldi,,2:31,N,33678,2.92,++,,.260,.332,.766,20,8,0,3.94
8,146,141,"Wednesday, Sep 6",boxscore,HOU,@,TEX,W,12,3,,80-61,1,up 1.0,Verlander,Scherzer,,2:45,N,36417,2.87,+++,,.260,.333,.769,14,5,2,3.92
9,147,142,"Friday, Sep 8",boxscore,HOU,,SDP,L,2,11,,80-62,1,up 0.5,Snell,Brown,,3:00,N,39516,1.94,-,,.260,.332,.768,6,10,2,3.97
10,148,143,"Saturday, Sep 9",boxscore,HOU,,SDP,W,7,5,,81-62,1,up 1.5,Maton,Lugo,Pressly,3:03,N,39452,1.98,+,,.260,.332,.769,11,9,1,3.98
11,149,144,"Sunday, Sep 10",boxscore,HOU,,SDP,W,12,2,,82-62,1,up 2.5,France,Waldron,,2:49,D,41073,2.00,++,,.261,.333,.770,11,7,2,3.97
12,150,145,"Monday, Sep 11",boxscore,HOU,,OAK,L,0,4,,82-63,1,up 2.0,Waldichuk,Valdez,,2:25,N,29807,1.91,-,,.260,.332,.767,3,7,3,3.97
13,151,146,"Tuesday, Sep 12",boxscore,HOU,,OAK,L,2,6,,82-64,1,up 1.0,Sears,Verlander,,2:26,N,36504,2.18,--,,.259,.331,.765,6,10,2,3.98
14,152,147,"Wednesday, Sep 13",boxscore,HOU,,OAK,W,6,2,,83-64,1,up 1.0,Brown,Blackburn,,2:38,N,37864,2.60,+,,.260,.332,.767,9,2,0,3.97
15,153,148,"Friday, Sep 15",boxscore,HOU,@,KCR,L,2,4,,83-65,1,up 0.5,Zerpa,Javier,Clarke,2:57,N,15465,2.56,-,,.259,.331,.766,7,9,3,3.97
16,154,149,"Saturday, Sep 16",boxscore,HOU,@,KCR,L,8,10,,83-66,1,up 0.5,McArthur,Neris,Clarke,3:03,N,19557,2.72,--,,.260,.332,.767,12,9,1,3.99
17,155,150,"Sunday, Sep 17",boxscore,HOU,@,KCR,W,7,1,,84-66,1,up 1.5,Valdez,Lyles,,2:25,D,15311,2.96,+,,.259,.332,.767,8,7,0,3.97
18,156,151,"Monday, Sep 18",boxscore,HOU,,BAL,L,7,8,,84-67,1,up 1.5,Baumann,Pressly,Cano,3:20,N,34456,2.62,-,,.260,.332,.768,10,16,1,3.99
19,157,152,"Tuesday, Sep 19",boxscore,HOU,,BAL,L,5,9,,84-68,1,up 0.5,Hall,Brown,Pérez,3:11,N,35050,2.93,--,,.260,.332,.770,10,10,4,4.03
20,158,153,"Wednesday, Sep 20",boxscore,HOU,,BAL,W-wo,2,1,,85-68,1,up 0.5,Pressly,Coulombe,,2:56,D,36427,3.37,+,,.259,.332,.769,5,6,0,4.01
21,159,154,"Friday, Sep 22",boxscore,HOU,,KCR,L,5,7,,85-69,2,0.5,Ragans,Valdez,McArthur,2:38,N,41033,3.40,-,,.259,.332,.769,8,5,0,4.02
22,160,155,"Saturday, Sep 23",boxscore,HOU,,KCR,L,2,3,,85-70,2,1.5,Lyles,France,Clarke,2:45,N,41692,3.79,--,,.259,.332,.768,6,7,0,4.01
23,161,156,"Sunday, Sep 24",boxscore,HOU,,KCR,L,5,6,,85-71,2,2.5,Marsh,Brown,McArthur,2:37,D,41438,3.60,---,,.258,.332,.768,8,6,4,4.02
24,162,157,"Monday, Sep 25",boxscore,HOU,@,SEA,W,5,1,,86-71,2,2.5,Verlander,Castillo,,2:21,N,39920,4.92,+,,.259,.332,.769,9,3,0,4.00
25,163,158,"Tuesday, Sep 26",boxscore,HOU,@,SEA,L,2,6,,86-72,2,2.5,Kirby,Javier,,3:06,N,40035,5.15,-,,.259,.332,.768,10,8,1,4.01
26,164,159,"Wednesday, Sep 27",boxscore,HOU,@,SEA,W,8,3,,87-72,2,2.5,Graveman,Miller,,3:15,N,38019,6.13,+,,.259,.332,.770,14,8,1,4.00
27,165,160,"Friday, Sep 29",boxscore,HOU,@,ARI,W,2,1,,88-72,2,1.0,Urquidy,Gallen,Pressly,2:30,N,36133,4.80,++,,.259,.332,.769,8,4,0,3.98
28,166,161,"Saturday, Sep 30",boxscore,HOU,@,ARI,W,1,0,,89-72,2,1.0,Verlander,Kelly,Abreu,2:51,N,36789,8.25,+++,,.259,.331,.767,6,5,0,3.95
29,168,162,"Sunday, Oct 1",boxscore,HOU,@,ARI,W,8,1,,90-72,1,Tied,Javier,Nelson,,2:40,D,30703,6.61,++++,,.259,.331,.768,9,6,0,3.94
0,137,133,"Wednesday, Aug 30",boxscore,DET,,NYY,L,2,6,,59-74,3,9.5,Cole,White,Hamilton,2:37,N,15731,.06,-----,,.233,.299,.677,4,8,3,4.53
1,138,134,"Thursday, Aug 31",boxscore,DET,,NYY,W-wo,4,3,10,60-74,3,9.0,Brieske,Loáisiga,,2:48,D,19630,.04,+,,.233,.300,.677,8,5,1,4.52
2,140,135,"Friday, Sep 1",boxscore,DET,@,CHW,W,4,2,,61-74,3,9.0,Rodriguez,Toussaint,Lange,2:43,N,15105,.06,++,,.233,.300,.677,11,9,0,4.50
3,141,136,"Saturday, Sep 2",boxscore,DET,@,CHW,W,10,0,,62-74,3,9.0,Olson,Clevinger,,2:22,N,21186,.07,+++,,.235,.302,.680,18,4,0,4.46
4,142,137,"Sunday, Sep 3",boxscore,DET,@,CHW,W,3,2,,63-74,3,8.0,Skubal,Bummer,Lange,2:51,D,22246,.05,++++,,.235,.302,.681,5,6,0,4.45
5,143,138,"Tuesday, Sep 5",boxscore,DET,@,NYY,L,1,5,,63-75,3,9.5,Cole,Wentz,,2:32,N,31553,.09,-,,.235,.302,.680,9,6,2,4.45
6,144,139,"Wednesday, Sep 6",boxscore,DET,@,NYY,L,3,4,,63-76,3,9.5,Schmidt,Brieske,Holmes,2:52,N,30673,.04,--,,.235,.301,.678,6,11,1,4.45
7,145,140,"Thursday, Sep 7",boxscore,DET,@,NYY,W,10,3,,64-76,3,9.0,Rodriguez,Rodón,,2:43,N,32722,.03,+,,.236,.302,.681,14,6,1,4.44
8,146,141,"Friday, Sep 8",boxscore,DET,,CHW,L,0,6,,64-77,3,10.0,Clevinger,Olson,,2:28,N,18483,.04,-,,.235,.301,.679,3,8,1,4.45
9,147,142,"Saturday, Sep 9",boxscore,DET,,CHW,W,3,1,,65-77,3,10.0,Skubal,Ureña,Lange,2:29,N,20159,.02,+,,.235,.302,.679,6,4,0,4.43
10,148,143,"Sunday, Sep 10",boxscore,DET,,CHW,W,3,2,,66-77,3,9.0,Gipson-Long,Scholtens,Lange,2:35,D,18223,.01,++,,.235,.302,.679,9,5,0,4.41
11,149,144,"Tuesday, Sep 12",boxscore,DET,,CIN,L,5,6,10,66-78,3,9.5,Díaz,Lange,Farmer,3:23,N,15080,.04,-,,.235,.302,.679,9,9,0,4.39
12,150,145,"Wednesday, Sep 13",boxscore,DET,,CIN,L,3,4,,66-79,3,9.5,Duarte,Rodriguez,Díaz,2:56,N,15507,.01,--,,.235,.302,.679,7,5,0,4.39
13,151,146,"Thursday, Sep 14",boxscore,DET,,CIN,W,8,2,,67-79,3,9.5,Olson,Law,,2:26,D,16945,.01,+,,.235,.302,.679,9,5,2,4.37
14,152,147,"Friday, Sep 15",boxscore,DET,@,LAA,W,11,2,,68-79,3,9.5,Skubal,Canning,,2:36,N,37822,.01,++,,.236,.303,.682,15,6,2,4.36
15,153,148,"Saturday, Sep 16",boxscore,DET,@,LAA,W,5,4,10,69-79,3,8.5,Lange,Soriano,Vest,3:03,N,35022,.01,+++,,.235,.303,.681,6,6,3,4.35
16,154,149,"Sunday, Sep 17",boxscore,DET,@,LAA,W,5,3,,70-79,3,8.5,Wentz,Rosenberg,Lange,2:38,D,34943,.01,++++,,.235,.303,.682,7,6,1,4.34
17,155,150,"Monday, Sep 18",boxscore,DET,@,LAD,L,3,8,,70-80,3,8.5,Lynn,Rodriguez,,2:43,N,37239,.01,-,,.235,.303,.681,6,9,3,4.37
18,156,151,"Tuesday, Sep 19",boxscore,DET,@,LAD,L-wo,2,3,,70-81,3,9.5,Vesia,Lange,,2:34,N,42223,.00,--,,.235,.303,.680,6,11,1,4.36
19,157,152,"Wednesday, Sep 20",boxscore,DET,@,LAD,W,4,2,,71-81,3,9.5,Olson,Miller,Vest,2:22,N,42635,.00,+,,.234,.302,.679,7,3,1,4.35
20,158,153,"Thursday, Sep 21",boxscore,DET,@,OAK,W,7,3,,72-81,3,9.0,Skubal,Medina,,2:33,N,6160,.00,++,,.235,.302,.679,9,5,1,4.34
21,159,154,"Friday, Sep 22",boxscore,DET,@,OAK,L,2,8,,72-82,3,10.0,Waldichuk,Vest,,2:42,N,8751,.00,-,,.234,.301,.679,5,9,2,4.36
22,160,155,"Saturday, Sep 23",boxscore,DET,@,OAK,L,1,4,,72-83,3,10.0,Boyle,Wentz,May,2:38,D,9776,.00,--,,.234,.301,.678,6,6,1,4.36
23,161,156,"Sunday, Sep 24",boxscore,DET,@,OAK,W,2,0,,73-83,3,10.0,Rodriguez,Sears,Lange,2:34,D,13102,.00,+,,.234,.302,.678,11,7,0,4.33
24,162,157,"Tuesday, Sep 26",boxscore,DET,,KCR,W,6,3,,74-83,2,10.0,Foley,Clarke,,2:50,N,13903,.00,++,,.234,.302,.679,7,8,0,4.32
25,163,158,"Wednesday, Sep 27",boxscore,DET,,KCR,W,8,0,,75-83,2,10.0,Díaz,Bowlan,,2:20,D,,.00,+++,,.234,.303,.681,8,4,0,4.29
26,164,159,"Thursday, Sep 28",boxscore,DET,,KCR,W,7,3,,76-83,2,9.0,Cisnero,Ragans,,2:36,D,13326,.00,++++,,.235,.303,.682,10,6,1,4.27
27,165,160,"Friday, Sep 29",boxscore,DET,,CLE,L,5,7,,76-84,2,10.0,Quantrill,Wentz,Clase,2:49,N,30053,.00,-,,.236,.304,.684,13,13,2,4.29
28,166,161,"Saturday, Sep 30",boxscore,DET,,CLE,W,8,0,,77-84,2,10.0,Brieske,McKenzie,,3:02,D,40224,.00,+,,.236,.304,.685,9,8,0,4.26
29,168,162,"Sunday, Oct 1",boxscore,DET,,CLE,W,5,2,,78-84,2,9.0,Rodriguez,Giolito,Lange,2:28,D,41425,.00,++,,.236,.305,.687,9,5,1,4.24
0,137,133,"Wednesday, Aug 30",boxscore,PHI,,LAA,L,8,10,,74-59,2,13.5,Moore,Kimbrel,Estévez,3:03,D,34655,.40,-,,.261,.329,.769,11,12,2,3.95
1,139,134,"Friday, Sep 1",boxscore,PHI,@,MIL,L,5,7,,74-60,2,15.0,Williams,Alvarado,,2:34,N,32519,.44,--,,.260,.328,.767,5,7,1,3.96
2,140,135,"Saturday, Sep 2",boxscore,PHI,@,MIL,L,5,7,,74-61,2,16.0,Chafin,Nola,Williams,3:01,N,35253,.56,---,,.260,.328,.767,7,12,1,3.98
3,141,136,"Sunday, Sep 3",boxscore,PHI,@,MIL,W,4,2,,75-61,2,15.0,Domínguez,Miley,Kimbrel,2:41,D,33473,.63,+,,.259,.328,.767,6,7,2,3.97
4,142,137,"Monday, Sep 4",boxscore,PHI,@,SDP,W,9,7,,76-61,2,14.5,Walker,Hill,Alvarado,3:31,D,39719,.48,++,,.260,.329,.771,16,10,1,3.99
5,143,138,"Tuesday, Sep 5",boxscore,PHI,@,SDP,L,0,8,,76-62,2,14.5,Avila,Lorenzen,,2:14,N,42970,.39,-,,.260,.329,.769,3,10,1,4.02
6,144,139,"Wednesday, Sep 6",boxscore,PHI,@,SDP,W,5,1,,77-62,2,13.5,Wheeler,Wacha,,3:00,D,34317,.49,+,,.260,.329,.770,12,3,0,4.00
7,145,140,"Friday, Sep 8",boxscore,PHI,,MIA,L,2,3,,77-63,2,15.0,Robertson,Strahm,Scott,2:44,N,40190,.46,-,,.259,.329,.769,5,7,2,3.99
8,146,141,"Saturday, Sep 9",boxscore,PHI,,MIA,W,8,4,,78-63,2,14.0,Hoffman,Cueto,,3:07,N,40899,.56,+,,.259,.329,.769,7,10,1,3.99
